OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,FIRE_TYPE,IRWINID,MAP_ID,MAP_PROG,ASMNT_TYPE,IG_DATE,PRE_ID,POST_ID,PERIM_ID,DNBR_OFFST,DNBR_STDDV,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,COMMENTS,LATITUDE,LONGITUDE,SHAPEAREA,SHAPELEN
21783,1311,TX3019009976120150823,MK,2015,8,23,Wildfire,A20BF14B-74D1-44D8-97E5-BA8D04C4AF72,24027,MTBS,Initial,20150823,802803920140825,802803920150828,,28,-9999,-970,-150,70,300,9999,,30.205,-99.764,0.000497139099581864,0.133945976733429
21784,3877,TX3028810124020150814,WEST,2015,8,14,Wildfire,E8DC987E-A647-4306-8C88-58E5311E9937,23868,MTBS,Initial,20150814,802903920150803,802903920150819,,7,-9999,-970,-150,50,280,9999,,30.278,-101.216,0.00147098639959633,0.264369140145363
21785,1647,TX3035910131420150827,BUCKHOLT,2015,8,27,Wildfire,AC466ED7-857D-49BE-A4EE-40D18DEF4AAE,23870,MTBS,Initial,20150827,802903920150819,802903920151006,,40,-9999,-970,-150,80,230,9999,,30.364,-101.31,0.000625681787122662,0.126277638541046
21786,3193,TX3040110133220150828,PRICKLEY PEAR,2015,8,28,Wildfire,2C99FDEE-BB47-4EF7-9473-0C9A55A64F4E,23872,MTBS,Initial,20150828,802903920150819,802903920151006,,50,-9999,-970,-150,80,230,9999,,30.428,-101.343,0.00121340670515728,0.212085768005503
21787,8225,TX3052510038920150802,FORT MCKAVETT COMPLEX,2015,8,2,Wildfire,F96D57B1-4A2F-4220-A2D2-9B7E61C9D47D,23865,MTBS,Initial,20150802,802903920150718,802903920150819,,13,-9999,-970,-150,70,330,9999,,30.497,-100.429,0.0031284154231516,0.511100461505991
21788,2631,TX3066009541020150327,UNNAMED,2015,3,27,Prescribed Fire,,25914,MTBS,Initial,20150327,802503920140516,802503920150417,,-20,23,-970,-150,30,300,9999,,30.671,-95.403,0.00100238915714447,0.170723453554587
21789,10441,TX3078109901620150828,EATON CEMETERY,2015,8,28,Wildfire,9AE84395-B1D0-4448-988C-2B496B6F1EBF,24033,MTBS,Initial,20150828,802803920140910,802803920150913,,27,-9999,-970,-150,60,300,9999,,30.841,-99.023,0.00398444549912917,0.428332081489916
21790,2674,TX3091710093720151007,MERTZ,2015,10,7,Wildfire,5208C8F2-AC99-4A73-992D-885F41E6A61A,24178,MTBS,Initial,20151007,802903920141003,702903920151014,,44,-9999,-970,-150,50,9999,9999,,30.932,-100.965,0.00102165111655294,0.227662389657881
21791,3391,TX3105909895620150822,LOG CABIN,2015,8,22,Wildfire,6B8504C9-8EC3-4B8D-97BA-3B080B0D7BF0,24116,MTBS,Initial,20150822,802803820140809,802803820150828,,-5,-9999,-970,-150,90,400,9999,Next to prior-year burned area,31.037,-98.977,0.00129647581200899,0.179433067195327
21792,2159,TX3107209425020150313,UNNAMED,2015,3,13,Prescribed Fire,,24676,MTBS,Initial,20150313,802503820150212,802503820150316,,57,-9999,-970,-150,60,9999,9999,,31.075,-94.251,0.000826112586820093,0.143481308067833
21793,1408,TX3107509418620150324,UNNAMED,2015,3,24,Prescribed Fire,,24678,MTBS,Initial,20150324,802503820140516,802503820150503,,-46,-9999,-970,-150,10,9999,9999,,31.073,-94.186,0.00053868767847373,0.116000816917485
21794,1085,TX3107709420320150130,UNNAMED,2015,1,30,Prescribed Fire,,24669,MTBS,Initial,20150130,802503820150127,802503820150212,,30,-9999,-970,-150,60,9999,9999,,31.083,-94.156,0.000415144118807893,0.179262748001465
21795,5205,TX3111210044220150815,HEAD OF THE RIVER RANCH,2015,8,15,Wildfire,842CF633-19B5-4925-A7D5-3041D7486597,24021,MTBS,Initial,20150815,802903820150803,802903820150819,,-11,-9999,-970,-150,50,380,9999,,31.108,-100.453,0.00199172431152263,0.264969643255734
21796,2871,TX3117709363320150128,UNNAMED,2015,1,28,Prescribed Fire,,24585,MTBS,Initial,20150128,802503820140313,802503820150212,,-34,-9999,-970,-150,20,9999,9999,,31.175,-93.631,0.0010994345667598,0.312227701228823
21797,1686,TX3119309376820150212,UNNAMED,2015,2,12,Prescribed Fire,,24553,MTBS,Initial (SS),20150212,,802403820150325,,-9999,-9999,9999,9999,530,-9999,-9999,,31.194,-93.772,0.000646007357004611,0.158944603572416
21798,1173,TX3122209389920150327,UNNAMED,2015,3,27,Prescribed Fire,,24695,MTBS,Initial (SS),20150327,,802403820150426,,-9999,-9999,9999,9999,550,-9999,-9999,,31.217,-93.902,0.000449370642367747,0.0926031047336912
21799,2146,TX3126709376420150329,UNNAMED,2015,3,29,Prescribed Fire,,24590,MTBS,Initial,20150329,802403820130420,802403820150426,,23,-9999,-970,-150,50,410,9999,,31.27,-93.77,0.000822561892830159,0.249704179590772
21800,1209,TX3134909422920150129,UNNAMED,2015,1,29,Prescribed Fire,,24668,MTBS,Initial,20150129,802503820150127,802503820150212,,15,-9999,-970,-150,40,9999,9999,,31.349,-94.23,0.000463954740435519,0.124822169459814
21801,3287,TX3177109398420150209,UNNAMED,2015,2,9,Prescribed Fire,,24675,MTBS,Initial,20150209,802503820150127,802503820150212,,15,-9999,-970,-150,50,9999,9999,,31.754,-94.009,0.00126617242702053,0.219778546816717
21802,1596,TX3266509883820151019,FULLER,2015,10,19,Wildfire,5AD9FCE5-487F-4EE2-88CF-491DB2161EE6,24054,MTBS,Initial,20151019,802803720141129,702803720151108,,-35,-9999,-970,-150,-100,300,9999,,32.693,-98.837,0.000621056693569257,0.21498338253924
21803,1789,TX3274909955120150902,CHIMNEY CREEK TWO,2015,9,2,Wildfire,B1144E63-6709-42C2-8CD0-33D024A9EC82,24111,MTBS,Initial,20150902,802803720150828,802803720150913,,-18,-9999,-970,-150,35,9999,9999,,32.726,-99.584,0.000696603114671074,0.123978616180118
21804,2039,TX3349609839620150914,BARRY,2015,9,14,Wildfire,37A9A254-BECF-4F3E-BD1E-20F21C202957,24139,MTBS,Initial,20150914,802803720141012,802803720151015,,-16,-9999,-970,-150,50,9999,9999,,33.474,-98.377,0.000800734014819378,0.171254834731271
21805,1507,TX3489510211620150311,BFR WUI RX 1,2015,3,11,Prescribed Fire,,24258,MTBS,Initial,20150311,803103620150310,803103620150326,,15,-9999,-970,-150,60,9999,9999,,34.884,-102.136,0.000601587617925922,0.160892038574428
21806,2348,TX3588910140520151221,SUNDAY EVENING,2015,12,21,Wildfire,7FD20DCF-C415-4B63-8331-4273E5EEE1F3,24261,MTBS,Initial,20151221,803003520140228,803003520160218,,35,-9999,-970,-150,85,9999,9999,,35.898,-101.368,0.000948749025358556,0.26899689036516
21807,2278,UT3759611219320150603,UNNAMED,2015,6,3,Prescribed Fire,,25587,MTBS,Initial,20150603,803803420130625,803803420150701,,-30,17,-970,-150,10,300,9999,,37.651,-112.199,0.00094136484616919,0.261179014326133
21808,1899,UT3888611216320150719,SOLITUDE,2015,7,19,Wildfire,57A7483A-E307-42C9-93B2-2B115FC5A59E,25738,MTBS,Extended,20150719,803803320140831,803803320160820,,1,11,-970,-150,40,293,570,,38.883,-112.143,0.000798084534620017,0.162107916836804
21809,1637,VA3761507963820150330,SHORT HILLS MOUNTAIN,2015,3,30,Wildfire,A16FE6C5-D5CD-49B0-A930-5930B765E49F,24073,MTBS,Initial,20150330,801703420140524,801703420150511,,31,-9999,-970,-150,50,340,650,,37.632,-79.638,0.000676523866355704,0.166106197634722
21810,2114,VA3811707980320150504,UNNAMED,2015,5,4,Prescribed Fire,,24223,MTBS,Initial (SS),20150504,,801703420150511,,-9999,-9999,9999,9999,400,150,-9999,,38.13,-79.791,0.000879345242254318,0.16399132122669
21811,8383,WA4564412110720150913,HORSETHIEF BUTTE,2015,9,13,Wildfire,384D9564-07E2-462B-B1C3-CD97CA850793,23864,MTBS,Initial,20150913,804502820150819,804502820150920,,-31,-9999,-970,-150,50,350,9999,,45.673,-121.008,0.0039174919930398,0.575969417754744
21812,1873,WA4571012075220150702,JUNCTION FIRE,2015,7,2,Wildfire,D6D5CE9C-88B0-437A-9CA0-52E857219072,23858,MTBS,Initial,20150702,804502820150702,804502820150718,,3,-9999,-970,-150,90,470,9999,,45.71,-120.771,0.000876191724732733,0.259468620846232
21813,35296,WA4571712031520150805,HIGHWAY 8,2015,8,4,Wildfire,E67E3014-4C8C-4829-9EF0-B2ADEF775928,23860,MTBS,Initial,20150804,804502820150718,804502820150819,,-27,-9999,-970,-150,20,320,9999,,45.802,-120.184,0.0165329410753045,1.73085967509973
21814,1856,WA4600211902220150627,SE BENTON COMPLEX,2015,6,27,Wildfire,D9AE383D-ED1A-4711-A11A-05688B442DD7,23934,MTBS,Initial,20150627,804402820150625,804402820150812,,-47,-9999,-970,-150,50,350,9999,Complex included two fires-LES BLAIR and BERRIAN fires. BERRIAN fire was below threshold (800 acres). Because both fires were part of the complex they were mapped under complex name in order to keep BERRIAN fire in database.,45.959,-119.12,0.00087186009426304,0.383251265225522
21815,5990,WA4606711811820150720,BLUE CREEK,2015,7,20,Wildfire,5AD7019F-671D-4D1C-BEC8-6A7898FB77EE,25832,MTBS,Extended,20150720,804302820140717,804302820160823,,71,45,-970,-150,50,300,580,,46.037,-118.08,0.00281762651992411,0.37156910607662
21816,79418,WA4606911776320150814,BUTTE CREEK,2015,8,14,Wildfire,3D6A3531-A46E-4A5C-81D4-A6770D466DC5,25837,MTBS,Extended,20150814,804302820140717,804302820160823,,20,33,-970,-150,50,297,570,,46.008,-117.612,0.0373268345813949,1.68415257666562
21817,1843,WA4611611766020150814,BEAR RIDGE,2015,8,13,Wildfire,E1D9EB19-3629-41BB-8113-0B16E6FC75A7,25843,MTBS,Extended,20150813,804302820140717,804302820160823,,43,40,-970,-150,50,297,570,,46.112,-117.657,0.000868047467277663,0.157572464125361
21818,51866,WA4613412137420150811,COUGAR CREEK,2015,8,10,Wildfire,8B47EC2B-9A91-4A93-836F-23981FAABF1C,25784,MTBS,Extended,20150810,804502820140715,804502820160805,,16,21,-970,-150,50,286,550,,46.18,-121.378,0.0244577690626677,1.27543487737476
21819,8074,WA4617111694320150705,GILMORE GULCH,2015,7,5,Wildfire,1DF463F3-2FC1-4A0F-ADF1-21A06AB5F627,23955,MTBS,Initial,20150705,804302820140802,804302820150720,,-8,-9999,-970,-150,50,340,9999,,46.16,-116.964,0.00380624148095341,0.479862246001262
21820,2809,WA4635811769520150829,TUCANNON,2015,8,29,Wildfire,620212DB-622A-41F0-B4CF-ADE9B891F25D,23956,MTBS,Initial,20150829,804302820141005,704302820151016,,-35,-9999,-970,-150,70,360,9999,,46.359,-117.678,0.00132910271074444,0.267671101840641
21821,14253,WA4671611964220150629,SADDLE LAKES,2015,6,29,Wildfire,9FAE838D-69B8-48D9-B8D6-B210E53E27D2,23843,MTBS,Initial,20150629,804502720150616,804502720150702,,23,-9999,-970,-150,50,300,9999,,46.701,-119.606,0.00678478166430892,0.484903032557639
21822,2387,WA4682212107120150912,MEEKS TABLE,2015,9,12,Wildfire,FDBFCD15-CA2C-4978-A005-3289025C388A,25697,MTBS,Extended,20150912,804502720150819,804502720160821,,21,26,-970,-150,50,259,500,,46.807,-121.06,0.00113847139078471,0.309738561824328
21823,1397,WA4701111997920150719,I-90,2015,7,19,Wildfire,D792A57A-14EA-41DA-9393-B472B5DD35F5,23856,MTBS,Initial,20150719,804502720150718,804502720150819,,-25,-9999,-970,-150,20,9999,9999,,47.013,-119.959,0.000669255298570018,0.149170258294047
21824,1717,WA4729911986720150705,BEEZLEY HILL,2015,7,5,Wildfire,0BBC775E-DD19-4A34-BEB1-62E08C6AE931,23845,MTBS,Initial,20150705,804502720150702,804502720150718,,-10,-9999,-970,-150,50,320,9999,,47.289,-119.878,0.000819971491900188,0.147355773269613
21825,1771,WA4731111796520150801,I-90 SPRAGUE,2015,8,1,Wildfire,F9D3AD90-3406-4A20-A9C2-20E77A4BC11D,25501,MTBS,Initial,20150801,804302720140802,804302720150805,,-76,15,-970,-150,50,290,9999,,47.314,-117.934,0.000852841276956715,0.160292518135716
21826,2076,WA4731911979920150630,MONUMENT,2015,6,30,Wildfire,6B30733C-7B92-4FB2-91CF-AF0C70CDA201,23844,MTBS,Initial,20150630,804502720150616,804502720150718,,-11,-9999,-970,-150,50,330,9999,,47.301,-119.776,0.000984740079142799,0.209858471322515
21827,14729,WA4744011981920150711,DOUGLAS COUNTY COMPLEX,2015,7,11,Wildfire,58577435-17A8-47FC-85E7-83D7B780B2EE,23848,MTBS,Initial,20150711,804502720150702,804502720150718,,-11,-9999,-970,-150,50,310,9999,,47.492,-119.882,0.00711318536341956,0.788141450358246
21828,1810,WA4747811999220150711,MOSES STOOL,2015,7,11,Wildfire,6EE179F0-55B0-4047-9C92-8F084F9CC558,23847,MTBS,Initial,20150711,804502720150702,804502720150718,,-11,-9999,-970,-150,50,310,9999,,47.46,-119.983,0.000873783672153279,0.198000669621513
21829,3238,WA4748712042120150628,SLEEPY HOLLOW,2015,6,28,Wildfire,3D2E5141-D002-493A-AB57-4E867AA867BA,23846,MTBS,Initial,20150628,804502720150616,804502720150702,,80,-9999,-970,-150,120,450,9999,,47.455,-120.375,0.00153366695584752,0.295708728587209
21830,1788,WA4750811876520150731,EAGLE SPRINGS,2015,7,31,Wildfire,FC245C00-E17F-43B9-AF28-9DD69A9CC08F,25563,MTBS,Initial,20150731,804402720131009,804402720150929,,-28,12,-970,-150,50,9999,9999,,47.5,-118.726,0.000864184513114553,0.162555250201425
21831,6556,WA4766311956720150711,JAMESON LAKE,2015,7,11,Wildfire,293121F0-BC85-46D9-B13A-A05E690A24C5,23850,MTBS,Initial,20150711,804502720150702,804502720150718,,2,-9999,-970,-150,50,9999,9999,,47.652,-119.53,0.00286332742824037,0.47256105778218
21832,2359,WA4767911972820150716,OUTLAW DRAW,2015,7,16,Wildfire,52E19801-8E1A-4E2A-99B2-CFDE85584558,23855,MTBS,Initial,20150716,804502720150702,804502720150718,,25,-9999,-970,-150,50,9999,9999,,47.669,-119.692,0.00114337895069384,0.290477944206764
21833,2818,WA4769812380320150615,PARADISE,2015,6,15,Wildfire,6CF78EEB-A1FA-4996-8D90-AAC21C9B7398,25630,MTBS,Extended,20150615,804702720140729,804702720160803,,18,27,-970,-150,100,321,580,,47.704,-123.798,0.00136671757992069,0.394387795515109
21834,2583,WA4771511970720150629,ROAD 6 FIRE,2015,6,29,Wildfire,D978953C-DAD3-461A-8C90-9FACF32612E0,23853,MTBS,Initial,20150629,804502720140715,804502720150702,,-16,-9999,-970,-150,50,9999,9999,,47.698,-119.694,0.00125289249359688,0.306820390346189
21835,21774,WA4779711998820150814,CHELAN COMPLEX,2015,8,14,Wildfire,B22B7A74-A53A-4088-A958-59161C9F8C55,25693,MTBS,Initial,20150814,804502720150718,804502720150819,,-37,15,-970,-150,50,9999,9999,,47.912,-119.846,0.0106015336171101,1.48715911657731
21836,7971,WA4788112022120150814,FIRST CREEK,2015,8,14,Wildfire,28625895-01DB-4F0F-81B6-F4782D9B6A15,25692,MTBS,Extended,20150814,804502720150718,804502720160805,,19,34,-970,-150,50,286,550,,47.929,-120.244,0.00388314305596235,0.436773367397451
21837,62488,WA4800511820420150815,CARPENTER RD.,2015,8,15,Wildfire,9BBF7528-50F2-414B-B536-F0BAC2098CA3,25556,MTBS,Extended,20150815,804402720140809,804402720160729,,-75,28,-970,-150,50,297,570,,48.05,-118.091,0.0304986704057032,1.61068531956514
21838,61379,WA4805112011320150814,BLACK CANYON,2015,8,14,Wildfire,86BF0CAA-D60C-47C3-B737-72830C41151C,25683,MTBS,Initial,20150814,804502720141003,804502720151022,,48,19,-970,-200,100,321,580,,47.976,-120.053,0.0299277013519017,2.19386232648196
21839,66329,WA4822612066620150629,WOLVERINE,2015,6,29,Wildfire,94D39BD8-9451-4ED8-8AAA-61CB1B6CF326,25859,MTBS,Extended,20150629,804502720130914,804602620160913,,-56,29,-970,-150,50,270,520,,48.129,-120.657,0.032438268774107,4.09639539325946
21840,218547,WA4833811900220150813,NORTH STAR,2015,8,13,Wildfire,B7B187BC-2988-4B57-AA68-EB7A905E7BAB,25744,MTBS,Extended,20150813,804402620150625,804402620160627,,11,17,-970,-150,30,225,450,,48.415,-118.94,0.107404669782918,3.00876424809432
21841,11263,WA4838112024520150819,TWISP RIVER,2015,8,19,Wildfire,3256A9D0-309E-45F5-9FBE-C3994632F331,25887,MTBS,Initial,20150819,804502620150819,804502620150904,,-42,19,-970,-150,50,313,600,,48.397,-120.221,0.00553552270933071,0.466877803453609
21842,3431,WA4838311788820150814,MARBLE VALLEY,2015,8,14,Wildfire,40C89918-6475-46DD-B695-CF889543BB81,25754,MTBS,Extended,20150814,804402620150625,804402620160627,,7,12,-970,-150,50,240,500,,48.404,-117.892,0.00168651221437578,0.231654758388675
21843,2505,WA4840611873020150701,TWENTY-ONE MILE GRADE,2015,7,1,Wildfire,1FB849DC-00FA-42DE-A0AF-BC179E9B102D,25742,MTBS,Extended,20150701,804402620150625,804402620160627,,-16,33,-970,-150,30,252,500,,48.412,-118.701,0.0012314630137748,0.174303911231608
21844,24779,WA4842411713920150812,TOWER,2015,8,12,Wildfire,83BA5AE3-E28A-48C3-93D8-ECFB96A7A94E,25765,MTBS,Extended,20150812,804402620150625,804402620160627,,22,12,-970,-150,70,321,600,,48.482,-117.137,0.0121984222526603,1.08742167059401
21845,180111,WA4852611946320150814,TUNK BLOCK,2015,8,14,Wildfire,B44E8838-7881-482A-B134-14B35EC78AC7,25883,MTBS,Initial,20150814,804402620140910,804402620150929,,-15,27,-970,-150,50,324,620,,48.478,-119.339,0.0886656579562851,2.72422086136157
21846,137098,WA4857111968120150814,LIMEBELT,2015,8,14,Wildfire,8D397379-BA47-4893-B5FB-230167920C6A,25865,MTBS,Initial,20150814,804502620141003,804502620151022,,-33,41,-970,-150,80,243,450,,48.507,-119.694,0.067513842171664,3.61160474545216
21847,8559,WA4863311833720150814,GRAVES MOUNTAIN,2015,8,14,Wildfire,8F9ECD72-97AB-464D-815B-E5D9A3E10535,25757,MTBS,Extended,20150814,804402620150609,804402620160627,,31,23,-970,-150,80,281,520,,48.63,-118.336,0.00422541523600185,0.459620391063792
21848,6624,WA4868512125620150811,GOODELL,2015,8,11,Wildfire,FF29286C-4744-43D3-8092-EBB713B4AEF7,25298,MTBS,Extended,20150811,804602620150623,704602620160617,,9,0,-970,-150,106,218,456,Perim provided by NPS,48.683,-121.227,0.00327366370464696,0.681369706426446
21849,54119,WA4875611846220150811,STICKPIN,2015,8,11,Wildfire,B382461C-AB1E-42E1-A503-4FCFABCCCE38,25756,MTBS,Extended,20150811,804402620150609,704402620160603,,-7,40,-970,-150,50,270,520,,48.842,-118.409,0.0268300281049034,1.53427893990821
21850,13975,WA4877911820520150814,RENNER,2015,8,14,Wildfire,F32AD3D9-0799-49F1-AFA3-C404444EAA7F,25758,MTBS,Extended,20150814,804402620150609,704402620160603,,-11,33,-970,-150,70,256,480,,48.758,-118.193,0.00691716547710085,0.497997402098351
21851,5052,WA4893811930920150813,9 MILE,2015,8,13,Wildfire,C56E6FEC-4E5D-4DD0-9E20-CF0B01510E54,25863,MTBS,Initial,20150813,804502620140901,804502620150819,,-15,15,-970,-150,60,317,600,,48.971,-119.296,0.00251112339641263,0.313401694096078
21852,5794,WA4899811993120150702,NEWBY LAKE,2015,7,2,Wildfire,0E49E252-AEBA-43F5-933C-ABE57EF3B7C9,25897,MTBS,Extended,20150702,804502620140731,704502620160829,,-52,47,-970,-150,50,232,450,,48.975,-119.885,0.00288032942650489,0.394398219813727
21853,1361,WI4661709129920150521,UNNAMED,2015,5,21,Prescribed Fire,,25387,MTBS,Initial,20150521,802602820140608,802602820150627,,-64,16,-970,-150,40,299,9999,,46.622,-91.298,0.000647122520572918,0.142693849141787
21854,1407,WI4661909124920150523,UNNAMED,2015,5,23,Prescribed Fire,,25388,MTBS,Initial,20150523,802602820140608,802602820150627,,-62,18,-970,-150,40,293,9999,,46.619,-91.251,0.000668753487751219,0.163691264004704
21855,784,WV3743808193620151114,TRACE FORK,2015,11,14,Wildfire,3B576965-574A-44F7-97DB-B1857A2CD5EF,24630,MTBS,Initial,20151114,801803420131120,801803420151126,,47,-9999,-970,-150,30,280,9999,,37.434,-81.934,0.000323097200652685,0.0979691299708449
21856,1044,WV3770708182720151117,BIG SPRING BRANCH,2015,11,17,Wildfire,443C19C6-54B7-43DD-8C53-43E05A3F60FD,24230,MTBS,Initial,20151117,801803420131120,801803420151126,,38,-9999,-970,-150,50,300,9999,,37.701,-81.825,0.000431941980420013,0.134550855986878
21857,1193,WV3798408163520151118,LITTLE JERRELL,2015,11,18,Wildfire,CC028936-2FAC-4035-B64D-66CEE42F4A4D,24236,MTBS,Initial,20151118,801803420131120,701803420151204,,2,0,-970,-150,30,310,9999,,37.985,-81.646,0.000495451909537964,0.160540760648154
21858,1145,WV3813008185120151117,LITTLE HORSE CREEK,2015,11,17,Wildfire,105C90AE-681C-4C5C-876A-3FA68F6DB3C2,24233,MTBS,Initial,20151117,801803420131120,801803420151126,,35,-9999,-970,-150,50,300,9999,,38.132,-81.851,0.000476438167014539,0.136946695676825
21859,5149,WV3841207930720150510,UNNAMED,2015,5,10,Prescribed Fire,,24202,MTBS,Initial (SS),20150510,,801603320150520,,-9999,-9999,9999,9999,680,410,-9999,,38.453,-79.275,0.0021504554572641,0.353975328655553
21860,659,WV3847108066620151113,POPLAR RIDGE,2015,11,13,Wildfire,C28BE816-915B-4475-A509-78CD232794A4,24228,MTBS,Initial,20151113,501703320111108,801703320151205,,24,-9999,-970,-150,50,9999,9999,,38.469,-80.659,0.000275389847746957,0.0759969406579858
21861,2372,WY4126010920920150726,BITTER CREEK,2015,7,26,Wildfire,0280EEDB-1EF5-4F4A-BC0D-2B1747955DB8,25593,MTBS,Initial,20150726,803603120140902,803603120150820,,-19,8,-970,-150,40,300,9999,,41.286,-109.169,0.00103170306063079,0.400900703230995
21862,2517,WY4160610527820150329,2 CA MA IRON MOUNTAIN MIDDLE CANYON PRESCRIBED BUR,2015,3,29,Prescribed Fire,,25608,MTBS,Initial,20150329,803403120130512,803403120150331,,-34,14,-970,-150,-10,9999,9999,,41.604,-105.272,0.00110032903682758,0.202366418960481
21863,1590,WY4226410574020151001,CA MA SMITH MOUNTAIN PRESCRIBED BURN,2015,10,1,Prescribed Fire,,25605,MTBS,Extended,20151001,803403120141006,803403120160723,803403120151025,58,17,-970,-150,50,300,9999,,42.27,-105.742,0.000702268770220092,0.162548332812243
21864,9845,WY4287610628620151011,STATION,2015,10,11,Wildfire,0EFA8455-2DE1-4354-A380-1A6E6C052BA1,24197,MTBS,Initial,20151011,803503020141013,803503020151101,,19,-9999,-970,-150,50,300,9999,,42.882,-106.18,0.00438994930054431,0.589309370219977
21865,1073,WY4302610888320150926,SOUTH FORK 1,2015,9,26,Wildfire,94AA3922-EF5A-4EE3-9A9B-4929286288B8,25679,MTBS,Initial,20150926,803703020140925,803703020150928,,90,12,-970,-150,40,280,9999,,43.038,-108.885,0.000479812158317062,0.175201117809271
